datetime,open,high,low,close,volume,volumeCcy,symbol,exchange,timeframe
2022-09-01 00:00:00,1553.6,1566.59,1533.42,1551.11,2964868.0,296486.8,ETH-USDT-SWAP,OKX,60
2022-09-01 01:00:00,1551.11,1564.83,1547.7,1559.68,1765323.0,176532.3,ETH-USDT-SWAP,OKX,60
2022-09-01 02:00:00,1559.68,1574.0,1550.99,1556.95,2101475.0,210147.5,ETH-USDT-SWAP,OKX,60
2022-09-01 03:00:00,1556.96,1564.0,1537.26,1549.7,2323762.0,232376.2,ETH-USDT-SWAP,OKX,60
2022-09-01 04:00:00,1549.7,1557.4,1542.39,1551.51,1331702.0,133170.2,ETH-USDT-SWAP,OKX,60
2022-09-01 05:00:00,1551.52,1562.85,1548.32,1553.39,1296330.0,129633.0,ETH-USDT-SWAP,OKX,60
2022-09-01 06:00:00,1553.24,1556.0,1544.4,1550.68,1446764.0,144676.4,ETH-USDT-SWAP,OKX,60
2022-09-01 07:00:00,1550.53,1550.71,1530.37,1544.79,2713199.0,271319.9,ETH-USDT-SWAP,OKX,60
2022-09-01 08:00:00,1544.66,1549.98,1531.65,1547.47,1811536.0,181153.6,ETH-USDT-SWAP,OKX,60
2022-09-01 09:00:00,1547.47,1554.71,1538.31,1549.81,1844082.0,184408.2,ETH-USDT-SWAP,OKX,60
2022-09-01 10:00:00,1549.81,1568.0,1547.42,1565.24,1592637.0,159263.7,ETH-USDT-SWAP,OKX,60
2022-09-01 11:00:00,1565.24,1586.7,1558.02,1577.63,3211908.0,321190.8,ETH-USDT-SWAP,OKX,60
2022-09-01 12:00:00,1577.63,1580.9,1551.13,1564.67,3236839.0,323683.9,ETH-USDT-SWAP,OKX,60
2022-09-01 13:00:00,1564.68,1577.15,1554.43,1567.46,3123129.0,312312.9,ETH-USDT-SWAP,OKX,60
2022-09-01 14:00:00,1567.4,1569.46,1513.51,1518.25,6946107.0,694610.7,ETH-USDT-SWAP,OKX,60
2022-09-01 15:00:00,1518.25,1547.26,1512.42,1536.14,3688423.0,368842.3,ETH-USDT-SWAP,OKX,60
2022-09-01 16:00:00,1536.13,1542.54,1523.28,1539.11,2549969.0,254996.9,ETH-USDT-SWAP,OKX,60
2022-09-01 17:00:00,1539.12,1569.47,1536.28,1555.21,3460944.0,346094.4,ETH-USDT-SWAP,OKX,60
2022-09-01 18:00:00,1555.22,1572.74,1552.64,1559.57,1772065.0,177206.5,ETH-USDT-SWAP,OKX,60
2022-09-01 19:00:00,1559.58,1569.69,1556.06,1564.41,856123.0,85612.3,ETH-USDT-SWAP,OKX,60
2022-09-01 20:00:00,1564.48,1585.52,1561.59,1580.12,1489377.0,148937.7,ETH-USDT-SWAP,OKX,60
2022-09-01 21:00:00,1580.12,1595.88,1576.15,1581.1,1076053.0,107605.3,ETH-USDT-SWAP,OKX,60
2022-09-01 22:00:00,1581.1,1600.0,1581.1,1586.38,1194919.0,119491.9,ETH-USDT-SWAP,OKX,60
2022-09-01 23:00:00,1586.39,1591.06,1581.3,1585.86,651100.0,65110.0,ETH-USDT-SWAP,OKX,60
2022-09-02 00:00:00,1585.86,1585.9,1572.52,1581.43,986958.0,98695.8,ETH-USDT-SWAP,OKX,60
2022-09-02 01:00:00,1581.42,1583.0,1570.77,1579.74,862133.0,86213.3,ETH-USDT-SWAP,OKX,60
2022-09-02 02:00:00,1579.74,1584.8,1567.26,1577.9,1239697.0,123969.7,ETH-USDT-SWAP,OKX,60
2022-09-02 03:00:00,1577.91,1606.0,1577.52,1595.61,3028123.0,302812.3,ETH-USDT-SWAP,OKX,60
2022-09-02 04:00:00,1595.6,1611.57,1591.52,1594.0,1675677.0,167567.7,ETH-USDT-SWAP,OKX,60
2022-09-02 05:00:00,1594.0,1594.6,1586.36,1591.29,1281357.0,128135.7,ETH-USDT-SWAP,OKX,60
2022-09-02 06:00:00,1591.29,1592.43,1578.4,1588.34,1373160.0,137316.0,ETH-USDT-SWAP,OKX,60
2022-09-02 07:00:00,1588.33,1597.0,1581.8,1593.75,1231558.0,123155.8,ETH-USDT-SWAP,OKX,60
2022-09-02 08:00:00,1593.72,1597.88,1583.55,1589.81,1151899.0,115189.9,ETH-USDT-SWAP,OKX,60
2022-09-02 09:00:00,1589.8,1597.72,1586.37,1593.51,930999.0,93099.9,ETH-USDT-SWAP,OKX,60
2022-09-02 10:00:00,1593.49,1602.7,1582.0,1589.17,1876237.0,187623.7,ETH-USDT-SWAP,OKX,60
2022-09-02 11:00:00,1589.16,1593.88,1582.01,1593.36,1064104.0,106410.4,ETH-USDT-SWAP,OKX,60
2022-09-02 12:00:00,1593.34,1645.0,1583.67,1623.8,11319148.0,1131914.8,ETH-USDT-SWAP,OKX,60
2022-09-02 13:00:00,1623.81,1645.0,1620.45,1629.14,4341526.0,434152.6,ETH-USDT-SWAP,OKX,60
2022-09-02 14:00:00,1629.15,1649.24,1621.45,1637.51,3006279.0,300627.9,ETH-USDT-SWAP,OKX,60
2022-09-02 15:00:00,1637.51,1642.99,1629.66,1636.01,1303670.0,130367.0,ETH-USDT-SWAP,OKX,60
2022-09-02 16:00:00,1635.96,1639.2,1603.65,1610.12,3182212.0,318221.2,ETH-USDT-SWAP,OKX,60
2022-09-02 17:00:00,1610.12,1613.31,1580.3,1583.54,4804390.0,480439.0,ETH-USDT-SWAP,OKX,60
2022-09-02 18:00:00,1583.53,1589.81,1570.67,1578.02,2870574.0,287057.4,ETH-USDT-SWAP,OKX,60
2022-09-02 19:00:00,1578.02,1581.53,1545.6,1561.48,3343392.0,334339.2,ETH-USDT-SWAP,OKX,60
2022-09-02 20:00:00,1561.47,1569.1,1550.37,1568.47,1240936.0,124093.6,ETH-USDT-SWAP,OKX,60
2022-09-02 21:00:00,1568.45,1584.9,1567.43,1579.8,1065679.0,106567.9,ETH-USDT-SWAP,OKX,60
2022-09-02 22:00:00,1579.8,1586.95,1568.03,1580.49,1110005.0,111000.5,ETH-USDT-SWAP,OKX,60
2022-09-02 23:00:00,1580.48,1581.99,1572.41,1575.04,704982.0,70498.2,ETH-USDT-SWAP,OKX,60
2022-09-03 00:00:00,1575.21,1582.54,1566.13,1577.05,1224854.0,122485.4,ETH-USDT-SWAP,OKX,60
2022-09-03 01:00:00,1577.05,1578.42,1568.36,1573.45,716946.0,71694.6,ETH-USDT-SWAP,OKX,60
2022-09-03 02:00:00,1573.44,1573.79,1558.66,1567.76,1122165.0,112216.5,ETH-USDT-SWAP,OKX,60
2022-09-03 03:00:00,1567.75,1567.76,1554.43,1561.59,1299718.0,129971.8,ETH-USDT-SWAP,OKX,60
2022-09-03 04:00:00,1561.59,1567.96,1558.58,1565.41,615129.0,61512.9,ETH-USDT-SWAP,OKX,60
2022-09-03 05:00:00,1565.41,1573.5,1565.41,1570.93,760219.0,76021.9,ETH-USDT-SWAP,OKX,60
2022-09-03 06:00:00,1570.93,1572.0,1558.01,1564.43,957851.0,95785.1,ETH-USDT-SWAP,OKX,60
2022-09-03 07:00:00,1564.44,1567.38,1533.6,1543.55,2683897.0,268389.7,ETH-USDT-SWAP,OKX,60
2022-09-03 08:00:00,1543.54,1552.23,1540.0,1544.17,1432698.0,143269.8,ETH-USDT-SWAP,OKX,60
2022-09-03 09:00:00,1544.17,1554.54,1538.96,1551.46,1207957.0,120795.7,ETH-USDT-SWAP,OKX,60
2022-09-03 10:00:00,1551.46,1559.5,1550.25,1555.5,1038475.0,103847.5,ETH-USDT-SWAP,OKX,60
2022-09-03 11:00:00,1555.5,1556.24,1543.02,1548.47,916707.0,91670.7,ETH-USDT-SWAP,OKX,60
2022-09-03 12:00:00,1548.48,1558.82,1545.64,1557.2,883634.0,88363.4,ETH-USDT-SWAP,OKX,60
2022-09-03 13:00:00,1557.21,1566.93,1552.78,1561.2,1185413.0,118541.3,ETH-USDT-SWAP,OKX,60
2022-09-03 14:00:00,1561.2,1561.69,1545.0,1549.87,1244564.0,124456.4,ETH-USDT-SWAP,OKX,60
2022-09-03 15:00:00,1549.87,1552.83,1543.05,1548.34,832515.0,83251.5,ETH-USDT-SWAP,OKX,60
2022-09-03 16:00:00,1548.34,1555.5,1545.6,1549.88,776160.0,77616.0,ETH-USDT-SWAP,OKX,60
2022-09-03 17:00:00,1549.88,1555.7,1545.29,1553.69,686803.0,68680.3,ETH-USDT-SWAP,OKX,60
2022-09-03 18:00:00,1553.69,1557.93,1548.19,1550.94,518519.0,51851.9,ETH-USDT-SWAP,OKX,60
2022-09-03 19:00:00,1550.94,1563.94,1535.0,1549.0,1719371.0,171937.1,ETH-USDT-SWAP,OKX,60
2022-09-03 20:00:00,1549.0,1553.9,1546.57,1552.77,443003.0,44300.3,ETH-USDT-SWAP,OKX,60
2022-09-03 21:00:00,1552.76,1556.86,1551.41,1551.89,252069.0,25206.9,ETH-USDT-SWAP,OKX,60
2022-09-03 22:00:00,1551.9,1561.28,1551.9,1555.27,446705.0,44670.5,ETH-USDT-SWAP,OKX,60
2022-09-03 23:00:00,1555.26,1558.3,1549.42,1557.36,337541.0,33754.1,ETH-USDT-SWAP,OKX,60
2022-09-04 00:00:00,1557.37,1561.4,1553.69,1557.11,490233.0,49023.3,ETH-USDT-SWAP,OKX,60
2022-09-04 01:00:00,1557.11,1560.47,1552.36,1554.91,467262.0,46726.2,ETH-USDT-SWAP,OKX,60
2022-09-04 02:00:00,1554.91,1558.25,1552.7,1553.14,383646.0,38364.6,ETH-USDT-SWAP,OKX,60
2022-09-04 03:00:00,1553.14,1555.5,1547.09,1552.03,493226.0,49322.6,ETH-USDT-SWAP,OKX,60
2022-09-04 04:00:00,1552.02,1556.79,1549.57,1555.99,464803.0,46480.3,ETH-USDT-SWAP,OKX,60
2022-09-04 05:00:00,1555.99,1556.67,1551.8,1552.47,393050.0,39305.0,ETH-USDT-SWAP,OKX,60
2022-09-04 06:00:00,1552.47,1554.24,1543.0,1548.75,802906.0,80290.6,ETH-USDT-SWAP,OKX,60
2022-09-04 07:00:00,1548.63,1551.87,1543.43,1545.51,798985.0,79898.5,ETH-USDT-SWAP,OKX,60
2022-09-04 08:00:00,1545.5,1556.0,1540.08,1553.59,1786053.0,178605.3,ETH-USDT-SWAP,OKX,60
2022-09-04 09:00:00,1553.59,1560.86,1552.49,1552.68,1072639.0,107263.9,ETH-USDT-SWAP,OKX,60
2022-09-04 10:00:00,1552.69,1557.6,1550.6,1554.76,624659.0,62465.9,ETH-USDT-SWAP,OKX,60
2022-09-04 11:00:00,1554.77,1564.88,1551.0,1564.57,719180.0,71918.0,ETH-USDT-SWAP,OKX,60
2022-09-04 12:00:00,1564.8,1584.0,1556.01,1570.53,3726288.0,372628.8,ETH-USDT-SWAP,OKX,60
2022-09-04 13:00:00,1570.54,1571.99,1545.71,1548.75,1948075.0,194807.5,ETH-USDT-SWAP,OKX,60
2022-09-04 14:00:00,1548.75,1554.96,1544.12,1553.99,1279955.0,127995.5,ETH-USDT-SWAP,OKX,60
2022-09-04 15:00:00,1553.99,1562.02,1550.71,1560.4,1110214.0,111021.4,ETH-USDT-SWAP,OKX,60
2022-09-04 16:00:00,1560.41,1570.68,1555.46,1567.3,1467904.0,146790.4,ETH-USDT-SWAP,OKX,60
2022-09-04 17:00:00,1567.3,1576.36,1564.21,1569.65,1426851.0,142685.1,ETH-USDT-SWAP,OKX,60
2022-09-04 18:00:00,1569.65,1572.96,1561.14,1565.14,781088.0,78108.8,ETH-USDT-SWAP,OKX,60
2022-09-04 19:00:00,1565.15,1569.92,1561.84,1566.9,374938.0,37493.8,ETH-USDT-SWAP,OKX,60
2022-09-04 20:00:00,1566.9,1573.97,1563.94,1570.47,485680.0,48568.0,ETH-USDT-SWAP,OKX,60
2022-09-04 21:00:00,1570.48,1584.88,1562.62,1571.04,826373.0,82637.3,ETH-USDT-SWAP,OKX,60
2022-09-04 22:00:00,1571.08,1572.46,1564.0,1566.74,535527.0,53552.7,ETH-USDT-SWAP,OKX,60
2022-09-04 23:00:00,1566.74,1581.1,1566.04,1578.99,1247122.0,124712.2,ETH-USDT-SWAP,OKX,60
2022-09-05 00:00:00,1578.92,1595.0,1571.0,1575.32,1878320.0,187832.0,ETH-USDT-SWAP,OKX,60
2022-09-05 01:00:00,1575.33,1583.7,1569.85,1572.92,1134671.0,113467.1,ETH-USDT-SWAP,OKX,60
2022-09-05 02:00:00,1572.92,1578.25,1568.66,1576.23,705672.0,70567.2,ETH-USDT-SWAP,OKX,60
2022-09-05 03:00:00,1576.22,1578.4,1569.08,1575.26,615948.0,61594.8,ETH-USDT-SWAP,OKX,60
2022-09-05 04:00:00,1575.27,1580.0,1571.95,1576.46,584052.0,58405.2,ETH-USDT-SWAP,OKX,60
2022-09-05 05:00:00,1576.46,1577.06,1557.0,1562.29,2010432.0,201043.2,ETH-USDT-SWAP,OKX,60
2022-09-05 06:00:00,1562.29,1570.44,1558.8,1567.88,1024494.0,102449.4,ETH-USDT-SWAP,OKX,60
2022-09-05 07:00:00,1567.87,1568.19,1558.0,1562.66,1010534.0,101053.4,ETH-USDT-SWAP,OKX,60
2022-09-05 08:00:00,1562.65,1567.0,1558.23,1565.01,685560.0,68556.0,ETH-USDT-SWAP,OKX,60
2022-09-05 09:00:00,1565.02,1569.0,1560.5,1565.36,750571.0,75057.1,ETH-USDT-SWAP,OKX,60
2022-09-05 10:00:00,1565.37,1568.89,1557.14,1561.53,1220370.0,122037.0,ETH-USDT-SWAP,OKX,60
2022-09-05 11:00:00,1561.52,1567.73,1560.0,1566.42,815712.0,81571.2,ETH-USDT-SWAP,OKX,60
2022-09-05 12:00:00,1566.41,1577.0,1562.1,1572.04,1442579.0,144257.9,ETH-USDT-SWAP,OKX,60
2022-09-05 13:00:00,1572.05,1582.37,1569.28,1574.0,1684236.0,168423.6,ETH-USDT-SWAP,OKX,60
2022-09-05 14:00:00,1573.99,1593.0,1571.8,1589.97,2172290.0,217229.0,ETH-USDT-SWAP,OKX,60
2022-09-05 15:00:00,1589.97,1606.58,1589.97,1600.0,3422130.0,342213.0,ETH-USDT-SWAP,OKX,60
2022-09-05 16:00:00,1600.0,1610.0,1594.3,1599.24,2120424.0,212042.4,ETH-USDT-SWAP,OKX,60
2022-09-05 17:00:00,1599.23,1601.49,1588.11,1593.75,1116966.0,111696.6,ETH-USDT-SWAP,OKX,60
2022-09-05 18:00:00,1593.75,1598.24,1575.3,1587.16,1887054.0,188705.4,ETH-USDT-SWAP,OKX,60
2022-09-05 19:00:00,1587.16,1592.0,1583.61,1585.8,814823.0,81482.3,ETH-USDT-SWAP,OKX,60
2022-09-05 20:00:00,1585.79,1599.98,1585.18,1597.28,677470.0,67747.0,ETH-USDT-SWAP,OKX,60
2022-09-05 21:00:00,1597.28,1604.0,1591.86,1596.53,504069.0,50406.9,ETH-USDT-SWAP,OKX,60
2022-09-05 22:00:00,1596.53,1606.3,1592.13,1606.0,729854.0,72985.4,ETH-USDT-SWAP,OKX,60
2022-09-05 23:00:00,1605.79,1633.04,1598.46,1617.57,2487066.0,248706.6,ETH-USDT-SWAP,OKX,60
2022-09-06 00:00:00,1617.8,1675.95,1615.06,1662.29,4895636.0,489563.6,ETH-USDT-SWAP,OKX,60
2022-09-06 01:00:00,1662.3,1676.0,1638.1,1639.36,3583325.0,358332.5,ETH-USDT-SWAP,OKX,60
2022-09-06 02:00:00,1639.37,1646.94,1624.4,1643.49,3238369.0,323836.9,ETH-USDT-SWAP,OKX,60
2022-09-06 03:00:00,1643.49,1645.64,1627.36,1640.28,1492423.0,149242.3,ETH-USDT-SWAP,OKX,60
2022-09-06 04:00:00,1640.28,1655.31,1636.99,1639.87,1768773.0,176877.3,ETH-USDT-SWAP,OKX,60
2022-09-06 05:00:00,1639.87,1663.99,1636.88,1651.62,2256925.0,225692.5,ETH-USDT-SWAP,OKX,60
2022-09-06 06:00:00,1651.68,1679.0,1649.0,1665.97,2865310.0,286531.0,ETH-USDT-SWAP,OKX,60
2022-09-06 07:00:00,1665.97,1671.98,1654.0,1658.72,1728641.0,172864.1,ETH-USDT-SWAP,OKX,60
2022-09-06 08:00:00,1658.63,1668.5,1653.0,1665.2,1548240.0,154824.0,ETH-USDT-SWAP,OKX,60
2022-09-06 09:00:00,1665.2,1666.0,1646.12,1657.82,1555502.0,155550.2,ETH-USDT-SWAP,OKX,60
2022-09-06 10:00:00,1657.83,1668.64,1652.39,1663.49,1274720.0,127472.0,ETH-USDT-SWAP,OKX,60
2022-09-06 11:00:00,1663.29,1679.55,1659.58,1667.88,2022172.0,202217.2,ETH-USDT-SWAP,OKX,60
2022-09-06 12:00:00,1667.95,1686.79,1664.05,1664.4,3019444.0,301944.4,ETH-USDT-SWAP,OKX,60
2022-09-06 13:00:00,1664.39,1671.55,1637.99,1649.57,3806843.0,380684.3,ETH-USDT-SWAP,OKX,60
2022-09-06 14:00:00,1649.58,1669.97,1635.88,1665.61,4224427.0,422442.7,ETH-USDT-SWAP,OKX,60
2022-09-06 15:00:00,1665.62,1673.56,1659.2,1669.41,2327804.0,232780.4,ETH-USDT-SWAP,OKX,60
2022-09-06 16:00:00,1669.4,1674.82,1650.65,1661.54,2589689.0,258968.9,ETH-USDT-SWAP,OKX,60
2022-09-06 17:00:00,1661.64,1662.84,1572.0,1587.6,10565097.0,1056509.7,ETH-USDT-SWAP,OKX,60
2022-09-06 18:00:00,1587.6,1592.88,1565.1,1573.02,3529145.0,352914.5,ETH-USDT-SWAP,OKX,60
2022-09-06 19:00:00,1573.02,1583.56,1562.36,1576.81,2241414.0,224141.4,ETH-USDT-SWAP,OKX,60
2022-09-06 20:00:00,1576.82,1582.5,1552.0,1581.84,2811806.0,281180.6,ETH-USDT-SWAP,OKX,60
2022-09-06 21:00:00,1581.83,1590.0,1577.37,1584.14,826202.0,82620.2,ETH-USDT-SWAP,OKX,60
2022-09-06 22:00:00,1584.14,1586.2,1574.87,1578.65,733785.0,73378.5,ETH-USDT-SWAP,OKX,60
2022-09-06 23:00:00,1578.65,1580.38,1556.51,1559.29,1311392.0,131139.2,ETH-USDT-SWAP,OKX,60
2022-09-07 00:00:00,1559.29,1567.8,1521.16,1537.44,3757726.0,375772.6,ETH-USDT-SWAP,OKX,60
2022-09-07 01:00:00,1537.43,1537.68,1520.66,1527.12,1261402.0,126140.2,ETH-USDT-SWAP,OKX,60
2022-09-07 02:00:00,1527.12,1529.58,1490.0,1497.61,4087215.0,408721.5,ETH-USDT-SWAP,OKX,60
2022-09-07 03:00:00,1497.77,1514.01,1496.77,1510.03,1312694.0,131269.4,ETH-USDT-SWAP,OKX,60
2022-09-07 04:00:00,1510.03,1515.0,1499.5,1511.11,1454513.0,145451.3,ETH-USDT-SWAP,OKX,60
2022-09-07 05:00:00,1511.12,1518.56,1507.0,1515.99,1106540.0,110654.0,ETH-USDT-SWAP,OKX,60
2022-09-07 06:00:00,1515.99,1526.13,1512.37,1518.06,1291570.0,129157.0,ETH-USDT-SWAP,OKX,60
2022-09-07 07:00:00,1518.07,1520.89,1509.0,1517.49,1154948.0,115494.8,ETH-USDT-SWAP,OKX,60
2022-09-07 08:00:00,1517.46,1522.73,1515.6,1520.07,735527.0,73552.7,ETH-USDT-SWAP,OKX,60
2022-09-07 09:00:00,1520.07,1524.0,1515.2,1518.08,713215.0,71321.5,ETH-USDT-SWAP,OKX,60
2022-09-07 10:00:00,1518.08,1520.48,1509.23,1512.1,1176634.0,117663.4,ETH-USDT-SWAP,OKX,60
2022-09-07 11:00:00,1512.1,1518.39,1502.3,1513.69,1362153.0,136215.3,ETH-USDT-SWAP,OKX,60
2022-09-07 12:00:00,1513.69,1517.9,1499.43,1517.2,1794805.0,179480.5,ETH-USDT-SWAP,OKX,60
2022-09-07 13:00:00,1517.2,1549.75,1516.8,1536.27,5273883.0,527388.3,ETH-USDT-SWAP,OKX,60
2022-09-07 14:00:00,1536.27,1549.23,1530.8,1543.31,2283316.0,228331.6,ETH-USDT-SWAP,OKX,60
2022-09-07 15:00:00,1543.3,1552.17,1538.25,1543.76,1607814.0,160781.4,ETH-USDT-SWAP,OKX,60
2022-09-07 16:00:00,1543.88,1559.24,1535.57,1553.78,2427344.0,242734.4,ETH-USDT-SWAP,OKX,60
2022-09-07 17:00:00,1553.79,1573.0,1551.91,1568.78,2117648.0,211764.8,ETH-USDT-SWAP,OKX,60
2022-09-07 18:00:00,1568.77,1579.98,1563.03,1571.59,2102803.0,210280.3,ETH-USDT-SWAP,OKX,60
2022-09-07 19:00:00,1571.43,1581.33,1568.0,1569.6,1207038.0,120703.8,ETH-USDT-SWAP,OKX,60
2022-09-07 20:00:00,1569.61,1655.16,1568.44,1640.04,7614803.0,761480.3,ETH-USDT-SWAP,OKX,60
2022-09-07 21:00:00,1640.08,1653.0,1626.62,1645.82,1662734.0,166273.4,ETH-USDT-SWAP,OKX,60
2022-09-07 22:00:00,1645.82,1659.62,1634.5,1635.32,1868708.0,186870.8,ETH-USDT-SWAP,OKX,60
2022-09-07 23:00:00,1635.31,1641.51,1620.77,1630.07,1284608.0,128460.8,ETH-USDT-SWAP,OKX,60
2022-09-08 00:00:00,1629.96,1637.34,1613.3,1627.66,1872955.0,187295.5,ETH-USDT-SWAP,OKX,60
2022-09-08 01:00:00,1627.67,1628.57,1615.0,1616.99,1190739.0,119073.9,ETH-USDT-SWAP,OKX,60
2022-09-08 02:00:00,1616.99,1632.6,1616.79,1627.75,1025765.0,102576.5,ETH-USDT-SWAP,OKX,60
2022-09-08 03:00:00,1628.0,1631.8,1621.08,1629.23,693585.0,69358.5,ETH-USDT-SWAP,OKX,60
2022-09-08 04:00:00,1629.23,1647.81,1628.92,1641.87,1943022.0,194302.2,ETH-USDT-SWAP,OKX,60
2022-09-08 05:00:00,1641.87,1643.51,1631.85,1634.9,986701.0,98670.1,ETH-USDT-SWAP,OKX,60
2022-09-08 06:00:00,1634.89,1638.56,1622.25,1625.98,1126295.0,112629.5,ETH-USDT-SWAP,OKX,60
2022-09-08 07:00:00,1625.98,1631.39,1595.0,1613.3,3954584.0,395458.4,ETH-USDT-SWAP,OKX,60
2022-09-08 08:00:00,1613.31,1626.58,1606.32,1623.44,1604879.0,160487.9,ETH-USDT-SWAP,OKX,60
2022-09-08 09:00:00,1623.45,1624.42,1610.4,1618.14,1057117.0,105711.7,ETH-USDT-SWAP,OKX,60
2022-09-08 10:00:00,1618.14,1640.01,1614.3,1636.96,2561207.0,256120.7,ETH-USDT-SWAP,OKX,60
